resolution,row_index,col_index,pred_col,measure,bin_coef,bin_coef_p,bin_coef_star,increase_symbol,n_values
paragraph,0,1,reading_speed,avg_integration_cost,-5.831621874667052e-05,0.8696366032219778,ns,ns -,5
paragraph,0,1,reading_speed,claude-sonnet-4-0_clear_prompt,-4.0135096449641745e-05,0.9817472833762839,ns,ns -,5
paragraph,0,1,reading_speed,coleman_liau_index,0.0014702711622729093,0.29608162978024377,ns,ns +,5
paragraph,0,1,reading_speed,cpidr_density,-0.00043509457320871326,0.6974315650858867,ns,ns -,5
paragraph,0,1,reading_speed,dale_chall_score,-0.0005446578583337684,0.5355404933729597,ns,ns -,5
paragraph,0,1,reading_speed,flesch_kincaid_grade_score,0.000875897741641288,0.7154775471609303,ns,ns +,5
paragraph,0,1,reading_speed,flesch_reading_ease,0.0008553464015828189,0.6985464727763393,ns,ns +,5
paragraph,0,1,reading_speed,gemini-2.0-flash_clear_prompt,0.0019270547067886383,0.11072257263635996,ns,ns +,5
paragraph,0,1,reading_speed,gemini-2.5-pro_clear_prompt,-0.0007733291165462801,0.6372950896957619,ns,ns -,5
paragraph,0,1,reading_speed,gpt-4o_clear_prompt,0.0006716594012451679,0.431236897307243,ns,ns +,5
paragraph,0,1,reading_speed,gpt-5_clear_prompt,-0.0011671256688844502,0.3988353647384847,ns,ns -,5
paragraph,0,1,reading_speed,gunning_fog_index,0.0005372014320997899,0.7823587463365913,ns,ns +,5
paragraph,0,1,reading_speed,lexile,0.0013596241798829016,0.03214328540888022,*,* +,5
paragraph,0,1,reading_speed,llama-3.3-70b-versatile_clear_prompt,3.0882222032249886e-05,0.9780844571265949,ns,ns +,5
paragraph,0,1,reading_speed,mean_entropy_pythia,-0.0007568876524707744,0.4040619513292708,ns,ns -,5
paragraph,0,1,reading_speed,smog_index,0.00012815462814082067,0.8753675868098849,ns,ns +,5
paragraph,0,1,reading_speed,text_evaluator,0.0003675771420563104,0.8360178060409333,ns,ns +,5
paragraph,0,1,reading_speed,wordFreq_frequency,-0.0021062415534419472,0.30419697952170427,ns,ns -,5
paragraph,0,1,reading_speed,word_length,0.00205676516728994,0.11352731210212579,ns,ns +,5
sentence,1,0,SkipRateFirstPass,ARI,0.0009283061405453047,0.029587270753333575,*,* +,5
sentence,1,0,SkipRateFirstPass,CAREC,-4.9502058200678416e-05,0.9464151317552751,ns,ns -,5
sentence,1,0,SkipRateFirstPass,CARES,0.0012098900741795752,0.0808304271327768,ns,ns +,5
sentence,1,0,SkipRateFirstPass,CML2RI,0.0012971374517462045,0.12976999766451924,ns,ns +,5
sentence,1,0,SkipRateFirstPass,PLL_bert-base-uncased,0.00022926927715503443,0.5147128425063189,ns,ns +,5
sentence,1,0,SkipRateFirstPass,Pythia 70M Mean,0.001437132022993227,0.11088059960126392,ns,ns +,5
sentence,1,0,SkipRateFirstPass,SBERT,0.0005313441360794808,0.3069143432312194,ns,ns +,5
sentence,1,0,SkipRateFirstPass,avg_embedding_depth,0.00013074620972678588,0.7530414795637772,ns,ns +,5
sentence,1,0,SkipRateFirstPass,avg_integration_cost,-5.112379267006796e-05,0.9157174315736194,ns,ns -,5
sentence,1,0,SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,-7.898911266748923e-05,0.9013548659898005,ns,ns -,5
sentence,1,0,SkipRateFirstPass,coleman_liau_index,0.0022836907210207757,0.0064316657074406595,**,** +,5
sentence,1,0,SkipRateFirstPass,cpidr_density,0.0008375662949105945,0.18862631678583763,ns,ns +,5
sentence,1,0,SkipRateFirstPass,dale_chall_score,0.0017218506633396662,0.06896635787147355,ns,ns +,5
sentence,1,0,SkipRateFirstPass,flesch_kincaid_grade_score,0.0006945468290899412,0.16664463873693608,ns,ns +,5
sentence,1,0,SkipRateFirstPass,flesch_reading_ease,0.002316953374226629,0.02357630035553135,*,* +,5
sentence,1,0,SkipRateFirstPass,gemini-2.0-flash_clear_prompt,-0.0003276391666005374,0.4499122389533872,ns,ns -,5
sentence,1,0,SkipRateFirstPass,gemini-2.5-pro_clear_prompt,-4.65424465759367e-05,0.8194037933197471,ns,ns -,5
sentence,1,0,SkipRateFirstPass,gpt-4o_clear_prompt,0.0002473605641678205,0.4868138018354083,ns,ns +,5
sentence,1,0,SkipRateFirstPass,gpt-5_clear_prompt,0.0003644105642573377,0.11373589664004355,ns,ns +,5
sentence,1,0,SkipRateFirstPass,gunning_fog_index,0.00031258443446762353,0.19516312902419353,ns,ns +,5
sentence,1,0,SkipRateFirstPass,lexile,3.133637339454551e-05,0.9314665102506344,ns,ns +,5
sentence,1,0,SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,-7.132021157939002e-05,0.8615624464948405,ns,ns -,5
sentence,1,0,SkipRateFirstPass,mean_entropy_pythia,0.001308383638372946,0.04265534088501018,*,* +,5
sentence,1,0,SkipRateFirstPass,text_evaluator,-0.0008396677760349891,0.11207376508019481,ns,ns -,5
sentence,1,0,SkipRateFirstPass,wordFreq_frequency,0.001144552793346428,0.14421233030717479,ns,ns +,5
sentence,1,0,SkipRateFirstPass,word_length,0.0024831161151129405,0.014387879457273017,*,* +,5
paragraph,1,1,SkipRateFirstPass,ARI,0.0011409285966246345,0.5640055334270588,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,CAREC,-0.0006959881088045419,0.2691550309213431,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,CARES,0.0010962688462892328,0.6619055249866423,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,CML2RI,0.0006058304495781923,0.3713345871561088,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,PLL_bert-base-uncased,0.00010481508830598427,0.9440834182334865,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,Pythia 70M Mean,0.00022467845196191846,0.8915253395370809,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,SBERT,-0.00085964062261554,0.4535370657881704,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,avg_embedding_depth,0.0009343972811108496,0.2501686087245473,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,avg_integration_cost,0.0006943771265126893,0.30664300318114607,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,claude-sonnet-4-0_clear_prompt,-0.0011705750554007496,0.6255007287011347,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,coleman_liau_index,0.001373904631155507,0.3649896852893883,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,cpidr_density,-0.00038203392632443095,0.4701082206502552,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,dale_chall_score,0.0006729566749607516,0.5757437050670725,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,flesch_kincaid_grade_score,0.0015407595206913022,0.5105509646976407,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,flesch_reading_ease,0.0018095355844222915,0.4338335086100142,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,gemini-2.0-flash_clear_prompt,-0.0018197143916150668,0.4140812847128774,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,gemini-2.5-pro_clear_prompt,-0.00030750674749459924,0.7604880781573006,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,gpt-4o_clear_prompt,-0.0014327973303088026,0.22532501538109154,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,gpt-5_clear_prompt,0.0003361715173567806,0.7550024726603801,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,gunning_fog_index,0.0012930697512332579,0.5357779370855121,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,lexile,0.0010451604364310801,0.26548887413133726,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,llama-3.3-70b-versatile_clear_prompt,0.000669542633253867,0.5533655803239046,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,mean_entropy_pythia,0.0005809570255161007,0.6467301187755407,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,smog_index,0.001707560805241419,0.20284174179082015,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,text_evaluator,0.00034416639345537193,0.5771557369881568,ns,ns +,5
paragraph,1,1,SkipRateFirstPass,wordFreq_frequency,-0.000491681573422426,0.3344651485731224,ns,ns -,5
paragraph,1,1,SkipRateFirstPass,word_length,0.001267296007325634,0.4425824938005357,ns,ns +,5
sentence,2,0,RegRateFirstPass,ARI,0.0005723676763820113,0.6021215984880206,ns,ns +,5
sentence,2,0,RegRateFirstPass,CAREC,0.0008234868492195066,0.14653836172628992,ns,ns +,5
sentence,2,0,RegRateFirstPass,CARES,-0.0003027161177409511,0.6877504895451196,ns,ns -,5
sentence,2,0,RegRateFirstPass,CML2RI,3.51088142862797e-05,0.9509574850766165,ns,ns +,5
sentence,2,0,RegRateFirstPass,PLL_bert-base-uncased,0.0007400038252061583,0.23741524580499582,ns,ns +,5
sentence,2,0,RegRateFirstPass,Pythia 70M Mean,0.0011737274147013905,0.10155477328548612,ns,ns +,5
sentence,2,0,RegRateFirstPass,SBERT,-0.0001962462915282652,0.5504923224830068,ns,ns -,5
sentence,2,0,RegRateFirstPass,avg_embedding_depth,0.0001523747696184394,0.8193091420882367,ns,ns +,5
sentence,2,0,RegRateFirstPass,avg_integration_cost,0.0002408523809660918,0.40408545148340225,ns,ns +,5
sentence,2,0,RegRateFirstPass,claude-sonnet-4-0_clear_prompt,0.00020616139651794137,0.6246607418105103,ns,ns +,5
sentence,2,0,RegRateFirstPass,coleman_liau_index,0.0008843141158362799,0.226129535655262,ns,ns +,5
sentence,2,0,RegRateFirstPass,cpidr_density,-6.061113599353129e-05,0.5876188872807583,ns,ns -,5
sentence,2,0,RegRateFirstPass,dale_chall_score,6.237978338361122e-05,0.9235163850345554,ns,ns +,5
sentence,2,0,RegRateFirstPass,flesch_kincaid_grade_score,0.0006427680972744904,0.5874100409697294,ns,ns +,5
sentence,2,0,RegRateFirstPass,flesch_reading_ease,0.0006016754725635976,0.5534812420677164,ns,ns +,5
sentence,2,0,RegRateFirstPass,gemini-2.0-flash_clear_prompt,-0.0001326550435081453,0.8256550799966155,ns,ns -,5
sentence,2,0,RegRateFirstPass,gemini-2.5-pro_clear_prompt,-0.00012951988129143306,0.8477085474449679,ns,ns -,5
sentence,2,0,RegRateFirstPass,gpt-4o_clear_prompt,0.000652670557113082,0.04054369557997227,*,* +,5
sentence,2,0,RegRateFirstPass,gpt-5_clear_prompt,0.0003438390212587926,0.6402962091090652,ns,ns +,5
sentence,2,0,RegRateFirstPass,gunning_fog_index,0.0005865191318195133,0.5605670836277017,ns,ns +,5
sentence,2,0,RegRateFirstPass,lexile,0.0006773731529360337,0.4024135304906086,ns,ns +,5
sentence,2,0,RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,0.000566195367792629,0.3070419810985783,ns,ns +,5
sentence,2,0,RegRateFirstPass,mean_entropy_pythia,0.0009604658158022181,0.15297222185819076,ns,ns +,5
sentence,2,0,RegRateFirstPass,text_evaluator,0.00037407473347669524,0.28142104249170957,ns,ns +,5
sentence,2,0,RegRateFirstPass,wordFreq_frequency,0.00020785695024457232,0.6327632473407709,ns,ns +,5
sentence,2,0,RegRateFirstPass,word_length,0.0005212263683170385,0.30713166207997783,ns,ns +,5
paragraph,2,1,RegRateFirstPass,ARI,0.0006400382254916291,0.6343828473646171,ns,ns +,5
paragraph,2,1,RegRateFirstPass,CAREC,-0.0003615517511474108,0.7530999052647759,ns,ns -,5
paragraph,2,1,RegRateFirstPass,CARES,-0.00038439345523861863,0.6319396649118604,ns,ns -,5
paragraph,2,1,RegRateFirstPass,CML2RI,0.0007103096322279024,0.22229343164562668,ns,ns +,5
paragraph,2,1,RegRateFirstPass,PLL_bert-base-uncased,0.0008921330278317463,0.13711993158062022,ns,ns +,5
paragraph,2,1,RegRateFirstPass,Pythia 70M Mean,0.0002851170827525727,0.9090373998183569,ns,ns +,5
paragraph,2,1,RegRateFirstPass,SBERT,-0.0006885945636265813,0.527988703402547,ns,ns -,5
paragraph,2,1,RegRateFirstPass,avg_embedding_depth,-0.0011574272861811137,0.12544721736497527,ns,ns -,5
paragraph,2,1,RegRateFirstPass,avg_integration_cost,-0.0003342769964052034,0.7928931188201926,ns,ns -,5
paragraph,2,1,RegRateFirstPass,claude-sonnet-4-0_clear_prompt,-0.0015133006141669842,0.5409971025086232,ns,ns -,5
paragraph,2,1,RegRateFirstPass,coleman_liau_index,0.0009347507576159603,0.17464658273673045,ns,ns +,5
paragraph,2,1,RegRateFirstPass,cpidr_density,-0.0003673939688346677,0.6822650946013485,ns,ns -,5
paragraph,2,1,RegRateFirstPass,dale_chall_score,-0.0006534282066266693,0.01653361013637462,*,* -,5
paragraph,2,1,RegRateFirstPass,flesch_kincaid_grade_score,0.00037571982700242113,0.8389600287307604,ns,ns +,5
paragraph,2,1,RegRateFirstPass,flesch_reading_ease,0.0005479305574810082,0.7847654481444557,ns,ns +,5
paragraph,2,1,RegRateFirstPass,gemini-2.0-flash_clear_prompt,-0.0015317074469878603,0.2766418928144171,ns,ns -,5
paragraph,2,1,RegRateFirstPass,gemini-2.5-pro_clear_prompt,-0.0008263983397958441,0.6512951301982564,ns,ns -,5
paragraph,2,1,RegRateFirstPass,gpt-4o_clear_prompt,-4.764327856137562e-05,0.9541510822699859,ns,ns -,5
paragraph,2,1,RegRateFirstPass,gpt-5_clear_prompt,-0.0006633179095911751,0.32035755678869937,ns,ns -,5
paragraph,2,1,RegRateFirstPass,gunning_fog_index,0.0007026785181010847,0.6562318986238929,ns,ns +,5
paragraph,2,1,RegRateFirstPass,lexile,0.00014902026242836661,0.8443018368743422,ns,ns +,5
paragraph,2,1,RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,-0.00026287912039830687,0.8851743316125392,ns,ns -,5
paragraph,2,1,RegRateFirstPass,mean_entropy_pythia,-0.0009502056955319477,0.5092721544863787,ns,ns -,5
paragraph,2,1,RegRateFirstPass,smog_index,0.0003981771707798911,0.6641026565868358,ns,ns +,5
paragraph,2,1,RegRateFirstPass,text_evaluator,0.00042716811590734596,0.229612563266349,ns,ns +,5
paragraph,2,1,RegRateFirstPass,wordFreq_frequency,0.0007594650957206868,0.3860540414654369,ns,ns +,5
paragraph,2,1,RegRateFirstPass,word_length,0.0009474957492294988,0.2547953414402798,ns,ns +,5
